iteration,loss
50,1.6835933923721313
100,1.6059216260910034
150,1.4110653400421143
200,1.6704902648925781
250,1.51606285572052
300,1.43431556224823
350,1.4246712923049927
400,1.226090431213379
450,1.3126816749572754
500,1.271747350692749
550,1.218784213066101
600,1.4184824228286743
650,1.1269534826278687
700,1.3153316974639893
750,1.1057507991790771
800,1.3680211305618286
850,1.322784423828125
900,1.279505968093872
950,1.2658944129943848
1000,1.215346336364746
1050,1.2692904472351074
1100,1.1126022338867188
1150,1.3031723499298096
1200,1.3522007465362549
1250,1.2445240020751953
1300,1.1710480451583862
1350,1.1618454456329346
1400,1.2601380348205566
1450,1.089316964149475
1500,1.122912883758545
1550,1.0807970762252808
1600,1.1838468313217163
1650,1.137693166732788
1700,1.0511479377746582
1750,1.146992564201355
1800,1.2869852781295776
1850,1.2065688371658325
1900,1.07005774974823
1950,0.961413562297821
2000,1.1179355382919312
2050,1.1255723237991333
2100,1.1659841537475586
2150,1.2315027713775635
2200,1.0311496257781982
2250,1.1404919624328613
2300,1.1632182598114014
2350,1.2812628746032715
2400,1.1105858087539673
2450,1.006535291671753
2500,1.127060890197754
2550,1.1264170408248901
2600,1.0208992958068848
2650,1.1289340257644653
2700,1.117777705192566
2750,1.0461735725402832
2800,1.0960019826889038
2850,1.1765108108520508
2900,1.0855854749679565
2950,1.0305557250976562
3000,1.0171087980270386
3050,1.095354437828064
3100,1.160872459411621
3150,1.201029658317566
3200,1.1350970268249512
3250,1.1425576210021973
3300,1.1061804294586182
3350,0.977891743183136
3400,1.0821387767791748
3450,1.1008946895599365
3500,1.0657130479812622
3550,1.1342535018920898
3600,1.0938876867294312
3650,1.0115423202514648
3700,1.077601432800293
3750,1.036424160003662
3800,1.0199464559555054
3850,1.0692850351333618
3900,1.1812087297439575
3950,1.1484605073928833
4000,1.0572426319122314
4050,0.9987260103225708
4100,1.067638635635376
4150,1.0246418714523315
4200,0.9620258808135986
4250,1.062605381011963
4300,1.0497777462005615
4350,1.0358829498291016
4400,0.9711016416549683
4450,1.2405452728271484
4500,1.0174332857131958
4550,1.1339316368103027
4600,1.0513150691986084
4650,1.1713247299194336
4700,1.1843944787979126
4750,1.0329139232635498
4800,1.2422192096710205
4850,1.0372424125671387
4900,1.1142865419387817
4950,1.1807444095611572
5000,0.9878119230270386
5050,1.054535150527954
5100,1.0334595441818237
5150,0.9880856871604919
5200,1.011484980583191
5250,1.1541948318481445
5300,1.0652414560317993
5350,1.1682573556900024
5400,1.006790280342102
5450,1.0408217906951904
5500,0.9840234518051147
5550,1.060295820236206
5600,0.9776545763015747
5650,0.9789646863937378
5700,0.999571681022644
5750,0.9446060657501221
5800,1.2409690618515015
5850,1.1171191930770874
5900,1.1178779602050781
5950,1.051509141921997
6000,0.8766089081764221
6050,1.1265006065368652
6100,1.073064923286438
6150,0.9854412078857422
6200,1.1492788791656494
6250,0.9802606105804443
6300,1.064098596572876
6350,0.940581738948822
6400,1.2213356494903564
6450,0.9777532815933228
6500,1.02590012550354
6550,1.0570178031921387
6600,0.9443803429603577
6650,1.012669324874878
6700,0.9124035835266113
6750,1.1637194156646729
6800,1.1838444471359253
6850,1.0472620725631714
6900,1.0623106956481934
6950,1.0225398540496826
7000,1.1287732124328613
7050,1.0277783870697021
7100,1.1035891771316528
7150,1.0017865896224976
7200,1.1928505897521973
7250,1.0599462985992432
7300,0.943778932094574
7350,1.0936123132705688
7400,1.1513798236846924
7450,1.0921833515167236
7500,0.997760534286499
7550,0.9074342846870422
7600,1.1017823219299316
7650,1.054911494255066
7700,1.0962255001068115
7750,1.0911548137664795
7800,0.9543172717094421
7850,1.005693793296814
7900,1.1020920276641846
7950,1.241085410118103
8000,1.0694506168365479
8050,0.9716229438781738
8100,1.1047656536102295
8150,1.0689475536346436
8200,1.0455248355865479
8250,1.1115152835845947
8300,1.1176506280899048
8350,1.0866279602050781
8400,1.0932499170303345
8450,1.077490210533142
8500,1.0203922986984253
8550,1.0741686820983887
8600,1.0032751560211182
8650,1.043831467628479
8700,1.0995266437530518
8750,1.1435385942459106
8800,1.0235182046890259
8850,1.133846402168274
8900,1.0808887481689453
8950,0.9309387803077698
